,Product,Ratings,Reviews
8,Ailihen I35 Headphones with Microphone Stereo Lightweight Adjustable...,5.0 out of 5 stars,"Excellant,just what I expected"
9,Ailihen I35 Headphones with Microphone Stereo Lightweight Adjustable...,5.0 out of 5 stars,I bought them for my 90 year old mother to listen to some of her favorite music. She can't wear ear buds because of hearing aids . These were very comfortable on her head and she is truly grateful to have them.
0,Ailihen I35 Headphones with Microphone Stereo Lightweight Adjustable...,4.0 out of 5 stars,Bought for my 12 yr old daughter to use with her kindle. She loves them. The cord is wrapped in fabric making them durable. Fold up nicely for storage.
1,Ailihen I35 Headphones with Microphone Stereo Lightweight Adjustable...,5.0 out of 5 stars,So I bought these for my daughter and she loves them they work great definitely would repurchase
2,Ailihen I35 Headphones with Microphone Stereo Lightweight Adjustable...,4.0 out of 5 stars,"So far, they are a good product. I'll have to wait and see how long they last with punishment from a seven year old."
3,Ailihen I35 Headphones with Microphone Stereo Lightweight Adjustable...,5.0 out of 5 stars,"Very satisfied with my purchase. This is my 3rd set of headphones from you guys, a few years back I purchased 2 pairs and I still have them. This purchase was for my daughter for Christmas, she loved the color."
4,Ailihen I35 Headphones with Microphone Stereo Lightweight Adjustable...,4.0 out of 5 stars,"Very nice headphones! They came with a warranty, but I completely forgot to register it whoops. I've had them for a few weeks but it looks like the chord has already broken, which is pretty disappointing! I really loved these headphones."
5,Ailihen I35 Headphones with Microphone Stereo Lightweight Adjustable...,5.0 out of 5 stars,my daughter loves thes
6,Ailihen I35 Headphones with Microphone Stereo Lightweight Adjustable...,5.0 out of 5 stars,Excellent product
7,Ailihen I35 Headphones with Microphone Stereo Lightweight Adjustable...,4.0 out of 5 stars,"These headphones have very nice sound and are comfortable for a short period of time as are most headphones. Love the green and purple, beautiful. The mic seems to work well and the cord is a little thick though that's good, means the cord won't tear easily."
8,Ailihen I35 Headphones with Microphone Stereo Lightweight Adjustable...,5.0 out of 5 stars,My grandson loves them and uses them everyday.
9,Ailihen I35 Headphones with Microphone Stereo Lightweight Adjustable...,5.0 out of 5 stars,I bought this for my little brother and he loves it. I love it because he can still hear other people even if it is on.
0,Ailihen I35 Headphones with Microphone Stereo Lightweight Adjustable...,5.0 out of 5 stars,Great head phones my daughter loves them!
1,Ailihen I35 Headphones with Microphone Stereo Lightweight Adjustable...,5.0 out of 5 stars,Great quality headphones! I bought them for my 6 year old and they fit just right.
2,Ailihen I35 Headphones with Microphone Stereo Lightweight Adjustable...,5.0 out of 5 stars,"These headphones are the real thing! When they ship the headphones, they come to you safely. They put lots of packaging just to protect the headphones. The color matches with the picture, headphones made VERY sturdy, super cute looking, feel comfortable, and they are able to fold!!! I would totally recommend these headphones. They are worth the money!"
3,Ailihen I35 Headphones with Microphone Stereo Lightweight Adjustable...,5.0 out of 5 stars,My grandaughter loves it.
4,Ailihen I35 Headphones with Microphone Stereo Lightweight Adjustable...,5.0 out of 5 stars,Thank you
5,Ailihen I35 Headphones with Microphone Stereo Lightweight Adjustable...,4.0 out of 5 stars,They are a little small but work very well.
6,Ailihen I35 Headphones with Microphone Stereo Lightweight Adjustable...,2.0 out of 5 stars,My son loved his headphones but within a week the wire broke. My son was very gentle with it so not sure what happened. I bought another pair so I'm hoping it dsnt happen again but if it does I will be bummed.
7,Ailihen I35 Headphones with Microphone Stereo Lightweight Adjustable...,5.0 out of 5 stars,My daughter loves it. She loves blue and i got the bluemint color for her and she loves it. I also love it. Except the box looks cheap but the product looks really high quality.
8,Ailihen I35 Headphones with Microphone Stereo Lightweight Adjustable...,5.0 out of 5 stars,"Great light weight , comfortable, and sound is wonderful. Thanks."
9,Ailihen I35 Headphones with Microphone Stereo Lightweight Adjustable...,4.0 out of 5 stars,"The light blue color did not have volume control on the cord, only reason it got a 4 instead of a 5 star review."
0,Ailihen I35 Headphones with Microphone Stereo Lightweight Adjustable...,5.0 out of 5 stars,Ear pieces are very soft.
1,Ailihen I35 Headphones with Microphone Stereo Lightweight Adjustable...,5.0 out of 5 stars,we love these headphones. great purchase!
2,Ailihen I35 Headphones with Microphone Stereo Lightweight Adjustable...,4.0 out of 5 stars,"Nice headphones, light and great sound quality. Well worth the money."
3,Ailihen I35 Headphones with Microphone Stereo Lightweight Adjustable...,5.0 out of 5 stars,"Very comfortable, with great sound. My son stole mine, so I ordered another pair!"
4,Ailihen I35 Headphones with Microphone Stereo Lightweight Adjustable...,4.0 out of 5 stars,she likes the fit
5,Ailihen I35 Headphones with Microphone Stereo Lightweight Adjustable...,4.0 out of 5 stars,"Purchased for granddaughter, she loves them."
6,Ailihen I35 Headphones with Microphone Stereo Lightweight Adjustable...,5.0 out of 5 stars,My daughter loves these!
7,Ailihen I35 Headphones with Microphone Stereo Lightweight Adjustable...,5.0 out of 5 stars,"Good sound quality, good noise cancelling effect, nice and squishy. So far, so good."
8,Ailihen I35 Headphones with Microphone Stereo Lightweight Adjustable...,2.0 out of 5 stars,These headphones broke within two weeks of me purchasing them and now I have to buy another pair (obviously not these again!). I guess I shouldn’t have had high hopes with the price of these. I wouldn’t recommend.
9,Ailihen I35 Headphones with Microphone Stereo Lightweight Adjustable...,5.0 out of 5 stars,"I purchased these headphones for the gym and I've been wearing them for a couple weeks now and am not disappointed! They're very light and the folding feature is great. The sound quality is fantastic for the price of the headphones. All in all good headphones, especially for active people."
0,Ailihen I35 Headphones with Microphone Stereo Lightweight Adjustable...,5.0 out of 5 stars,I love these headphones. I got the bright color so I could find them in the dark.
1,Ailihen I35 Headphones with Microphone Stereo Lightweight Adjustable...,4.0 out of 5 stars,"I bought these for price, color and comfort. The head band is extremely soft as are the ear muffs. The sound is decent quality and these do block out outside noise when the volume is turned up. The color is vivid. Any purple fan will love it."
2,Ailihen I35 Headphones with Microphone Stereo Lightweight Adjustable...,5.0 out of 5 stars,I love these headphones! They're so soft and the colour is beautiful. The only problem is that they hurt my ears after a while but that's probably because I have glasses.
3,Ailihen I35 Headphones with Microphone Stereo Lightweight Adjustable...,4.0 out of 5 stars,It looks and sounds good
4,Ailihen I35 Headphones with Microphone Stereo Lightweight Adjustable...,4.0 out of 5 stars,Cloth on headphone pulled away. Very hard to put back. Needs to be better. Otherwise I would have given 5 stars
5,Ailihen I35 Headphones with Microphone Stereo Lightweight Adjustable...,5.0 out of 5 stars,"Love It and the sound is good, the ear pad is soft on the ears. Thank you for this produce."
6,Ailihen I35 Headphones with Microphone Stereo Lightweight Adjustable...,5.0 out of 5 stars,"""I love these headphones, and you can't beat them for the price point.The earphones have leather-feeling padding, and the earphones are foldable adjustable that's useful for carrying them around.
The headphones have good sound quality and they're comfortable to wear. They can be adjusted for adults and children. Note that these headphones are corded, so they aren't bluetooth enabled."""
7,Ailihen I35 Headphones with Microphone Stereo Lightweight Adjustable...,5.0 out of 5 stars,My daughter loves these headphones. She adores the color the most- teal is her favorite color. I told her this color was more aqua but she didn’t care!
8,Ailihen I35 Headphones with Microphone Stereo Lightweight Adjustable...,1.0 out of 5 stars,Did not hold up! Broke within one month of having them. Would not recommend this product at all!
9,Ailihen I35 Headphones with Microphone Stereo Lightweight Adjustable...,5.0 out of 5 stars,"I love the seafoam color, you can never find anything similar to this in stores."
0,Ailihen I35 Headphones with Microphone Stereo Lightweight Adjustable...,5.0 out of 5 stars,Love these they make great gifts !
1,Ailihen I35 Headphones with Microphone Stereo Lightweight Adjustable...,5.0 out of 5 stars,"Mother in-law likes it. That's all it matters.
Hope it lasts!"
2,Ailihen I35 Headphones with Microphone Stereo Lightweight Adjustable...,4.0 out of 5 stars,"These headphones have good sound. Probably not for somebody looking for anything super high-quality, but they're good for the basic music listener. They muffle sound, but don't completely sound-proof your surroundings. After wearing them for an hour or so, my ears start to hurt, but they're definitely better than earbuds."
3,Ailihen I35 Headphones with Microphone Stereo Lightweight Adjustable...,5.0 out of 5 stars,"Great sound, snug fit. Choice of colors and easy to store. I would buy these again! Makes a great gift."
4,Ailihen I35 Headphones with Microphone Stereo Lightweight Adjustable...,5.0 out of 5 stars,"Arrived quickly, just what my daughter wanted."
5,Ailihen I35 Headphones with Microphone Stereo Lightweight Adjustable...,5.0 out of 5 stars,"The headphones provide high quality sound with good ambient noise reduction. This item was purchased to provide
music therapy for persons with dementia and works well for them."
